unique_id,injury_address,death_city,state,death_zip,death_county,full_address,latitude,longitude
8852,400 E 700 S,Roosevelt,UT,84066.0,Duchesne,400 E 700 S Roosevelt UT 84066 Duchesne,40.289638,-109.9848143
8857,NE Loop 820 & Holiday Ln,Fort Worth,TX,76180.0,Tarrant,NE Loop 820 & Holiday Ln Fort Worth TX 76180 Tarrant,32.8391392,-97.2279124
8853,10900 block East 51st Street,Kansas City,MO,64133.0,Jackson,10900 block East 51st Street Kansas City MO 64133 Jackson,39.029623,-94.451625
8854,123 East S East St.,Broken Bow,NE,68822.0,Custer,123 East S East St. Broken Bow NE 68822 Custer,41.4020455,-99.6296268
8855,Jerry's Run Road,Apple Grove,WV,25502.0,Mason,Jerrys Run Road Apple Grove WV 25502 Mason,38.644977,-82.0893139
8858,French Avenue and 15th Street,Sanford,FL,32771.0,Seminole,French Avenue and 15th Street Sanford FL 32771 Seminole,28.7986154,-81.2731096
8859,Highway 276 and Highway 34,Quinlan,TX,75474.0,Hunt,Highway 276 and Highway 34 Quinlan TX 75474 Hunt,32.9103988,-96.1279767
8860,Wesley St. and Stanford St.,Greenville,TX,75401.0,Hunt,Wesley St. and Stanford St. Greenville TX 75401 Hunt,33.12511,-96.1092109
19948,US-41 and US-62,Nortonville,KY,42442.0,Hopkins,US-41 and US-62 Nortonville KY 42442 Hopkins,37.193826,-87.44901
21270,Cherry Street SW and Ionia Avenue,Grand Rapids,MI,49503.0,Kent,Cherry Street SW and Ionia Avenue Grand Rapids MI 49503 Kent,42.9597187,-85.6701706
8862,3055 Third Avenue,Bronx,NY,10451.0,Bronx,3055 Third Avenue Bronx NY 10451 Bronx,40.8204968,-73.9130865
8861,37590 Rio Street,Slidell,LA,70458.0,St. Tammany,37590 Rio Street Slidell LA 70458 St. Tammany,30.249732,-89.772657
8863,2500 block California Park Drive,Chico,CA,95928.0,Butte,2500 block California Park Drive Chico CA 95928 Butte,39.7538831,-121.7913789
8864,1123 E. Chestnut Ave,Vineland,NJ,8360.0,Cumberland,1123 E. Chestnut Ave Vineland NJ 08360 Cumberland,39.4772267,-75.0055192
19206,33 East Green Street,Cheraw,SC,29520.0,Chesterfield,33 East Green Street Cheraw SC 29520 Chesterfield,34.690591,-79.8837316
8866,3185 Terrace St,Kansas City,MO,64111.0,Jackson,3185 Terrace St Kansas City MO 64111 Jackson,39.0678395,-94.6020997
8867,805 W. Buffalo Street,Ithaca,NY,14850.0,Tompkins,805 W. Buffalo Street Ithaca NY 14850 Tompkins,42.440538,-76.5130135
8865,Flat Shoals Rd SE & W Iris Dr,Conyers,GA,30013.0,Rockdale,Flat Shoals Rd SE & W Iris Dr Conyers GA 30013 Rockdale,33.6312782,-83.9814829
9902,9745 Grand Teton Drive,Las Vegas,NV,89166.0,Clark,9745 Grand Teton Drive Las Vegas NV 89166 Clark,36.3066381,-115.3085237
22466,IN-3 and Co Rd 350 W,North Vernon,IN,47265.0,Decatur,IN-3 and Co Rd 350 W North Vernon IN 47265 Decatur,39.1907,-85.5457124
8868,E Lone Oak Ave and E Kings Canyon Road,Minkler,CA,93657.0,Fresno,E Lone Oak Ave and E Kings Canyon Road Minkler CA 93657 Fresno,36.7275616,-119.4629596
8872,123 Andre Street,Monrovia,CA,91016.0,Los Angeles,123 Andre Street Monrovia CA 91016 Los Angeles,34.1208425,-118.002903
8871,Historic Rte 66 & I-40 & I-40BL,Ash Fork,AZ,86320.0,Yavapai,Historic Rte 66 & I-40 & I-40BL Ash Fork AZ 86320 Yavapai,35.221341,-112.474301
8869,320 W Exchange St.,Freeport,IL,61032.0,Stephenson,320 W Exchange St. Freeport IL 61032 Stephenson,42.2975937,-89.6245393
8870,1100 block East Gabrilla Drive,Casa Grande,AZ,85122.0,Pinal,1100 block East Gabrilla Drive Casa Grande AZ 85122 Pinal,32.9010586,-111.7419756
8876,16498 Canyon Rd E,Frederickson,WA,98446.0,Pierce,16498 Canyon Rd E Frederickson WA 98446 Pierce,47.1054566,-122.3576795
8874,,,CA,95304.0,San Joaquin,CA 95304 San Joaquin,37.6805086,-121.2732167
8875,1000 block North Florence Place,Tulsa,OK,74110.0,Tulsa,1000 block North Florence Place Tulsa OK 74110 Tulsa,36.1698272,-95.9436689
8873,Merrill Avenue and Cherry Avenue,Fontana,CA,92335.0,San Bernardino,Merrill Avenue and Cherry Avenue Fontana CA 92335 San Bernardino,34.091975,-117.4887943
8879,North Dawson Street and West Sanilac Road,Sandusky,MI,48471.0,Sanilac,North Dawson Street and West Sanilac Road Sandusky MI 48471 Sanilac,43.4210317,-82.8401391
8877,6300 North Broadway,Denver,CO,80216.0,Adams,6300 North Broadway Denver CO 80216 Adams,39.8017077,-104.9873315
8878,6300 North Broadway,Denver,CO,80216.0,Adams,6300 North Broadway Denver CO 80216 Adams,39.8017077,-104.9873315
20693,1552 University Ave.,Madison,WI,53726.0,Dane,1552 University Ave. Madison WI 53726 Dane,43.0735742,-89.4130497
8881,2nd St. and Harrison St.,Davenport,IA,52801.0,Scott,2nd St. and Harrison St. Davenport IA 52801 Scott,41.5213269,-90.5770695
8882,1810 North Avenue,Grand Junction,CO,81501.0,Mesa,1810 North Avenue Grand Junction CO 81501 Mesa,39.0777156,-108.5435089
8880,8211 Aurora Avenue North,Seattle,WA,98103.0,King,8211 Aurora Avenue North Seattle WA 98103 King,47.688796,-122.3449832
20694,2700 block N. 20th St.,Milwaukee,WI,53206.0,Milwaukee,2700 block N. 20th St. Milwaukee WI 53206 Milwaukee,43.0678852,-87.93747
8883,50 Sugar Maple Lane,Dallas,GA,30157.0,Paulding,50 Sugar Maple Lane Dallas GA 30157 Paulding,34.024249,-84.780675
22037,2nd St & Sheridan Ave,Clifton,NJ,7011.0,Passaic,2nd St & Sheridan Ave Clifton NJ 07011 Passaic,40.8700464,-74.141594
8884,2800 block West 31st Avenue,Anchorage,AK,99517.0,Anchorage,2800 block West 31st Avenue Anchorage AK 99517 Anchorage,61.1925584,-149.935439
8886,2216 Webster Canyon Court,Columbus,OH,43229.0,Franklin,2216 Webster Canyon Court Columbus OH 43229 Franklin,40.0895069,-82.9596151
8885,211 E. 24th St.,Hays,KS,67601.0,Ellis,211 E. 24th St. Hays KS 67601 Ellis,38.8816336,-99.3203084
8888,Warwick Boulevard and Lee's Mill Drive,Newport News,VA,23608.0,Newport News City,Warwick Boulevard and Lees Mill Drive Newport News VA 23608 Newport News City,37.1691879,-76.5629147
8889,Nichols Street,Golovin,AK,99762.0,Nome,Nichols Street Golovin AK 99762 Nome,64.5613069,-163.0132119
8887,7610 Nolen Dr,Little Rock,AR,72209.0,Pulaski,7610 Nolen Dr Little Rock AR 72209 Pulaski,34.662791,-92.363413
8891,800 block South Jackson Street,Waukegan,IL,60085.0,Lake,800 block South Jackson Street Waukegan IL 60085 Lake,42.3446738,-87.8449275
8890,709 S K St.,Tulare,CA,93274.0,Tulare,709 S K St. Tulare CA 93274 Tulare,36.199804,-119.345203
8892,1206 American Legion St,Greensboro,NC,27405.0,Guilford,1206 American Legion St Greensboro NC 27405 Guilford,36.1069542,-79.7741016
8893,,Shreveport,LA,,Caddo,Shreveport LA Caddo,32.5251516,-93.7501789
19924,227 S Main St,Leitchfield,KY,42754.0,Grayson,227 S Main St Leitchfield KY 42754 Grayson,37.4776211,-86.2936312
8894,1366 Birch Dr.,Columbus,OH,43223.0,Franklin,1366 Birch Dr. Columbus OH 43223 Franklin,39.9299084,-83.032713
8897,2263 Cypress Point Way,Lithonia,GA,30058.0,DeKalb,2263 Cypress Point Way Lithonia GA 30058 DeKalb,33.721643,-84.148852
8895,10000 block Miller Avenue,Cupertino,CA,95014.0,Santa Clara,10000 block Miller Avenue Cupertino CA 95014 Santa Clara,37.3228834,-122.0141673
8896,2701 State Hwy 50,Commerce,TX,75428.0,Hunt,2701 State Hwy 50 Commerce TX 75428 Hunt,33.234984,-95.9147608
8898,55 Wellington Trail,Covington,GA,30016.0,Newton,55 Wellington Trail Covington GA 30016 Newton,33.5290109,-83.915189
8899,Hermitage Drive,Florence,AL,35630.0,Lauderdale,Hermitage Drive Florence AL 35630 Lauderdale,34.8166583,-87.6694774
8900,12222 Merit Drive,Dallas,TX,75251.0,Dallas,12222 Merit Drive Dallas TX 75251 Dallas,32.9140111,-96.771525
8901,3117 Avenue W,Brooklyn,NY,11229.0,Kings,3117 Avenue W Brooklyn NY 11229 Kings,40.5973213,-73.9338686
19205,2424 Old Edisto Dr.,Orangeburg,SC,29115.0,Orangeburg,2424 Old Edisto Dr. Orangeburg SC 29115 Orangeburg,33.4810058,-80.8953628
8906,2800 block South Ashland Ave,Chicago,IL,60608.0,Cook,2800 block South Ashland Ave Chicago IL 60608 Cook,41.8418945,-87.6679234
8904,21438 Historic U.S. 66,St. James,MO,65559.0,Phelps,21438 Historic U.S. 66 St. James MO 65559 Phelps,38.028999,-91.5362157
8902,14600 block Western Avenue,Gardena,CA,90249.0,Los Angeles,14600 block Western Avenue Gardena CA 90249 Los Angeles,33.8986082,-118.3086704
8905,4416 San Jose Lane,Whitehall,OH,43213.0,Franklin,4416 San Jose Lane Whitehall OH 43213 Franklin,39.971602,-82.882888
21271,140 Mitchell St.,Jackson,MI,49203.0,Jackson,140 Mitchell St. Jackson MI 49203 Jackson,42.2383745,-84.4011687
8903,CR 6474,Dayton,TX,77535.0,Liberty,CR 6474 Dayton TX 77535 Liberty,30.109639,-94.8904803
8913,713 Slate Quarry Road,Rhinebeck,NY,12572.0,Dutchess,713 Slate Quarry Road Rhinebeck NY 12572 Dutchess,41.908941,-73.811246
8909,Lily Cache Rd.,Plainfield,IL,60586.0,Will,Lily Cache Rd. Plainfield IL 60586 Will,41.5775016,-88.1869776
8910,1300 block Dryden Avenue,Dallas,TX,75216.0,Dallas,1300 block Dryden Avenue Dallas TX 75216 Dallas,32.6945163,-96.8067851
8907,11600 block Steele Street,Thornton,CO,80233.0,Adams,11600 block Steele Street Thornton CO 80233 Adams,39.907658,-104.949071
8911,900 S. River Road,St. George,UT,84790.0,Washington,900 S. River Road St. George UT 84790 Washington,37.092359,-113.5570579
8912,900 S. River Road,St. George,UT,84790.0,Washington,900 S. River Road St. George UT 84790 Washington,37.092359,-113.5570579
8914,900 block 15th Ave,Fairbanks,AK,99701.0,Fairbanks North Star,900 block 15th Ave Fairbanks AK 99701 Fairbanks North Star,64.8346328,-147.7255552
8908,Interstate 75,Franklin,OH,45005.0,Warren,Interstate 75 Franklin OH 45005 Warren,39.5463297,-84.2888909
8917,1346 Standridge St.,Memphis,TN,38108.0,Shelby,1346 Standridge St. Memphis TN 38108 Shelby,35.172669,-89.9716289
8915,900 block West Highland Avenue,San Bernardino,CA,92405.0,San Bernardino,900 block West Highland Avenue San Bernardino CA 92405 San Bernardino,34.136022,-117.3030391
8916,9001 S Kentucky Ave,Oklahoma City,OK,73159.0,Oklahoma,9001 S Kentucky Ave Oklahoma City OK 73159 Oklahoma,35.3771042,-97.5434109
8918,1026 Villa Place,Nashville,TN,37212.0,Davidson,1026 Villa Place Nashville TN 37212 Davidson,36.1447243,-86.7916369
8920,301 SW 18 Court,Pompano Beach,FL,33060.0,Broward,301 SW 18 Court Pompano Beach FL 33060 Broward,26.207745,-80.1278258
8919,2301 Erwin Rd,Durham,NC,27707.0,Durham,2301 Erwin Rd Durham NC 27707 Durham,36.0070978,-78.9371233
23208,6000 block Chapman Highway,Knoxville,TN,37920.0,Knox,6000 block Chapman Highway Knoxville TN 37920 Knox,35.921866,-83.879248
8922,505 Elm St.,Mt. Zion,IL,62549.0,Macon,505 Elm St. Mt. Zion IL 62549 Macon,39.7696355,-88.8772258
8923,2802 Materhorn Drive,Dallas,TX,75228.0,Dallas,2802 Materhorn Drive Dallas TX 75228 Dallas,32.8284052,-96.6664749
8921,Lincoln Avenue and Rio Vista Street,Anaheim,CA,92806.0,Orange,Lincoln Avenue and Rio Vista Street Anaheim CA 92806 Orange,33.8370474,-117.8716914
8924,2000 block O'Neil Way,Sacramento,CA,95822.0,Sacramento,2000 block ONeil Way Sacramento CA 95822 Sacramento,38.4880374,-121.4935338
8925,326 18th St.,Elyria,OH,44035.0,Lorain,326 18th St. Elyria OH 44035 Lorain,41.3501804,-82.109771
8927,909 S.E. 127th Drive,Gainesville,FL,32641.0,Alachua,909 S.E. 127th Drive Gainesville FL 32641 Alachua,29.642856,-82.185225
8926,1000 block Carver Street,Savannah,GA,31415.0,Chatham,1000 block Carver Street Savannah GA 31415 Chatham,32.0711634,-81.1241085
8928,3352 Wellington Avenue,Indianapolis,IN,46226.0,Marion,3352 Wellington Avenue Indianapolis IN 46226 Marion,39.8188737,-86.0299628
8929,3815 Saunders Avenue,Nashville,TN,37216.0,Davidson,3815 Saunders Avenue Nashville TN 37216 Davidson,36.217646,-86.736488
20695,N Chicago Ave & E College Ave,Cudahy,WI,53172.0,Milwaukee,N Chicago Ave & E College Ave Cudahy WI 53172 Milwaukee,42.9300534,-87.8608083
8934,14252 Community Street,Panorama City,CA,91402.0,Los Angeles,14252 Community Street Panorama City CA 91402 Los Angeles,34.2223408,-118.4442998
21272,18175 Meridian Road,Grosse Ile Township,MI,48138.0,Wayne,18175 Meridian Road Grosse Ile Township MI 48138 Wayne,42.176287,-83.151586
8930,"35.227552, -114.333314",Golden Valley,AZ,86413.0,Mohave,"35.227552, -114.333314 Golden Valley AZ 86413 Mohave",35.1859664,-114.0441931
23210,Bradford Dr & Red River Rd,Gallatin,TN,37066.0,Sumner,Bradford Dr & Red River Rd Gallatin TN 37066 Sumner,36.4045117,-86.4937764
23211,Bradford Dr & Red River Rd,Gallatin,TN,37066.0,Sumner,Bradford Dr & Red River Rd Gallatin TN 37066 Sumner,36.4045117,-86.4937764
8931,West Florissant Ave and College Ave,St. Louis,MO,63136.0,St. Louis,West Florissant Ave and College Ave St. Louis MO 63136 St. Louis,38.6728628,-90.2171564
8933,NW Gateway Dr and NW Vivion Rd,Riverside,MO,64150.0,Platte,NW Gateway Dr and NW Vivion Rd Riverside MO 64150 Platte,39.1776381,-94.6132557
21273,Center Avenue and Ann Street,Grand Rapids,MI,49505.0,Kent,Center Avenue and Ann Street Grand Rapids MI 49505 Kent,42.9954923,-85.6673364
8932,1900 block Summer Street,Eureka,CA,95501.0,Humboldt,1900 block Summer Street Eureka CA 95501 Humboldt,40.7906652,-124.1740486
8935,175 City Avenue,Philadelphia,PA,19131.0,Philadelphia,175 City Avenue Philadelphia PA 19131 Philadelphia,39.9975348,-75.2348033
20696,1500 block S. 9th St.,Milwaukee,WI,53204.0,Milwaukee,1500 block S. 9th St. Milwaukee WI 53204 Milwaukee,43.0159514,-87.922566
8937,10316 Blumont Road,South Gate,CA,90280.0,Los Angeles,10316 Blumont Road South Gate CA 90280 Los Angeles,33.9368588,-118.1764603
8936,7300 block Bellerive Drive,Houston,TX,77036.0,Harris,7300 block Bellerive Drive Houston TX 77036 Harris,29.712487,-95.5106646
22846,400 block Central Ave.,Suffolk,VA,23434.0,Suffolk City,400 block Central Ave. Suffolk VA 23434 Suffolk City,36.7318187,-76.576277
8940,2609 Old Shell Road,Mobile,AL,36607.0,Mobile,2609 Old Shell Road Mobile AL 36607 Mobile,30.6915956,-88.1018846
8941,2609 Old Shell Road,Mobile,AL,36607.0,Mobile,2609 Old Shell Road Mobile AL 36607 Mobile,30.6915956,-88.1018846
8938,6200 block Holly Springs Court,Citrus Heights,CA,95621.0,Sacramento,6200 block Holly Springs Court Citrus Heights CA 95621 Sacramento,38.6794475,-121.3161372
8942,12621 Paramount Boulevard,Downey,CA,90242.0,Los Angeles,12621 Paramount Boulevard Downey CA 90242 Los Angeles,33.9236562,-118.1527997
8944,800 Block S Vermont Ave,Los Angeles,CA,90005.0,Los Angeles,800 Block S Vermont Ave Los Angeles CA 90005 Los Angeles,34.0575703,-118.291318
8943,655 Poinsettia Ave,Clearwater Beach,FL,33767.0,Pinellas,655 Poinsettia Ave Clearwater Beach FL 33767 Pinellas,27.9881325,-82.8254112
8939,2600 block West Milton Avenue,Overland,MO,63114.0,St. Louis,2600 block West Milton Avenue Overland MO 63114 St. Louis,38.7061904,-90.3700971
21274,US-23 and Elk Lane,Oscoda,MI,48750.0,Iosco,US-23 and Elk Lane Oscoda MI 48750 Iosco,44.4488026,-83.330044
19204,North Davidson Street and Parkwood Avenue,Charlotte,NC,28206.0,Mecklenburg,North Davidson Street and Parkwood Avenue Charlotte NC 28206 Mecklenburg,35.2353346,-80.820601
20545,454 Catawissa Ave,Sunbury,PA,17801.0,Northumberland,454 Catawissa Ave Sunbury PA 17801 Northumberland,40.8641536,-76.7805655
20546,454 Catawissa Ave,Sunbury,PA,17801.0,Northumberland,454 Catawissa Ave Sunbury PA 17801 Northumberland,40.8641536,-76.7805655
8945,6500 block South Lowe Avenue,Chicago,IL,60621.0,Cook,6500 block South Lowe Avenue Chicago IL 60621 Cook,41.776137,-87.640763
8946,2600 block McElderry St.,Baltimore,MD,21205.0,Baltimore City,2600 block McElderry St. Baltimore MD 21205 Baltimore City,39.2979685,-76.5806536
22031,200 S Smith Ave,Penns Grove,NJ,8069.0,Salem,200 S Smith Ave Penns Grove NJ 08069 Salem,39.7221563,-75.4690732
8952,3145 Park Avenue,Bronx,NY,10451.0,Bronx,3145 Park Avenue Bronx NY 10451 Bronx,40.8245054,-73.9170288
8949,10222 N. Walton Walker Boulevard,Dallas,TX,75212.0,Dallas,10222 N. Walton Walker Boulevard Dallas TX 75212 Dallas,32.7780709,-96.9163362
8950,4000 Southwest Fairview Boulevard,Portland,OR,97221.0,Multnomah,4000 Southwest Fairview Boulevard Portland OR 97221 Multnomah,45.515619,-122.7157373
8951,12000 block E Oglethorpe Hwy,Midway,GA,31320.0,Liberty,12000 block E Oglethorpe Hwy Midway GA 31320 Liberty,31.7968274,-81.4073981
8947,,Dallas,TX,,Dallas,Dallas TX Dallas,32.7766642,-96.7969879
8948,4141 College Hills Blvd,San Angelo,TX,76904.0,Tom Green,4141 College Hills Blvd San Angelo TX 76904 Tom Green,31.4218396,-100.4842277
8953,100 block Hibiscus Tree Drive,Lake Worth,FL,33462.0,Palm Beach,100 block Hibiscus Tree Drive Lake Worth FL 33462 Palm Beach,26.566408,-80.0655928
8955,I-37 & Cemetery Road,Canyon,TX,79015.0,Randall,I-37 & Cemetery Road Canyon TX 79015 Randall,34.940965,-101.848469
20547,2000 block River Road,Bainbridge,PA,17502.0,Lancaster,2000 block River Road Bainbridge PA 17502 Lancaster,40.076105,-76.6444049
8954,805 Dolores Drive,Las Vegas,NV,89107.0,Clark,805 Dolores Drive Las Vegas NV 89107 Clark,36.180698,-115.240445
8956,N 31st St & P St,Richmond,VA,23223.0,Richmond City,N 31st St & P St Richmond VA 23223 Richmond City,37.5344006,-77.4075461
22467,644 W. North St.,Upland,IN,46989.0,Grant,644 W. North St. Upland IN 46989 Grant,40.473353,-85.5023803
22468,644 W. North St.,Upland,IN,46989.0,Grant,644 W. North St. Upland IN 46989 Grant,40.473353,-85.5023803
20548,500 block Cedar Street,New Castle,PA,16102.0,Lawrence,500 block Cedar Street New Castle PA 16102 Lawrence,40.9750028,-80.3708014
8960,10911 Baymeadows Rd,Jacksonville,FL,32256.0,Duval,10911 Baymeadows Rd Jacksonville FL 32256 Duval,30.2157593,-81.519329
8961,4127 E. 36th Ave,Spokane,WA,99223.0,Spokane,4127 E. 36th Ave Spokane WA 99223 Spokane,47.622018,-117.35012
8959,110 E Chicago Rd,White Pigeon,MI,49099.0,St. Joseph,110 E Chicago Rd White Pigeon MI 49099 Saint Joseph,41.7979447,-85.6420619
8957,4155 U.S. 6,Waterloo,IN,46793.0,DeKalb,4155 U.S. 6 Waterloo IN 46793 De Kalb,41.431515,-84.998783
8958,"2200 S. Marshall St.,",Little Rock,AR,72202.0,Pulaski,"2200 S. Marshall St., Little Rock AR 72202 Pulaski",34.728091,-92.292245
8965,10801 S. Prairie Avenue,Inglewood,CA,90303.0,Los Angeles,10801 S. Prairie Avenue Inglewood CA 90303 Los Angeles,33.938198,-118.3438952
8964,1200 Oak Meadows,Houston,TX,77017.0,Harris,1200 Oak Meadows Houston TX 77017 Harris,29.6899927,-95.2447881
8966,Grenada Terrace,Springfield,MA,1108.0,Hampden,Grenada Terrace Springfield MA 01108 Hampden,42.08784,-72.557099
8962,285 County Road 472,Lexington,AL,35648.0,Lauderdale,285 County Road 472 Lexington AL 35648 Lauderdale,34.9555785,-87.4254185
8963,First Avenue,Laurel,MS,39440.0,Jones,First Avenue Laurel MS 39440 Jones,31.7095928,-89.1262678
22469,200 block West Swayzee Street,Marion,IN,46952.0,Marion,200 block West Swayzee Street Marion IN 46952 Marion,40.5642152,-85.6609994
8970,3059 Cedar Ravine Road,Placerville,CA,95667.0,El Dorado,3059 Cedar Ravine Road Placerville CA 95667 El Dorado,38.7279046,-120.7950839
8971,Lake View Court,Cartersville,GA,30120.0,Bartow,Lake View Court Cartersville GA 30120 Bartow,34.1216296,-84.8697844
8969,,,MS,,Lincoln,MS Lincoln,31.5359248,-90.5257823
8968,Frye Road,Southwest City,MO,64863.0,McDonald,Frye Road Southwest City MO 64863 McDonald,36.506504,-94.595132
8967,1100 block Hunter Dr,El Paso,TX,79915.0,El Paso,1100 block Hunter Dr El Paso TX 79915 El Paso,31.7538745,-106.3649766
8974,W Hirsch St & N Mayfield Ave,Chicago,IL,60651.0,Cook,W Hirsch St & N Mayfield Ave Chicago IL 60651 Cook,41.905651,-87.7730414
8973,2500 Coors NW,Albuquerque,NM,87120.0,Bernalillo,2500 Coors NW Albuquerque NM 87120 Bernalillo,35.1127615,-106.7019931
8972,10800 block Chamberlaine Way,Adelanto,CA,92301.0,San Bernardino,10800 block Chamberlaine Way Adelanto CA 92301 San Bernardino,34.5866565,-117.4294162
8975,8200 block Hadley Ave. S,Cottage Grove,MN,55016.0,Washington,8200 block Hadley Ave. S Cottage Grove MN 55016 Washington,44.8314198,-92.9668515
8977,12516 NM-478,Mesquite,NM,88048.0,Dona Ana,12516 NM-478 Mesquite NM 88048 Dona Ana,32.1652318,-106.6969815
8979,East Chestnut Ave. and Holmes Ave.,Vineland,NJ,8361.0,Cumberland,East Chestnut Ave. and Holmes Ave. Vineland NJ 08361 Cumberland,39.477482,-74.994906
8978,300 block West 10th Avenue,Escondido,CA,92025.0,San Diego,300 block West 10th Avenue Escondido CA 92025 San Diego,33.1121836,-117.0784742
21275,8837 N. 120th Ave.,Hart,MI,49420.0,Oceana,8837 N. 120th Ave. Hart MI 49420 Oceana,43.803693,-86.259596
8976,1645 South Oak Avenue,Freeport,IL,61032.0,Stephenson,1645 South Oak Avenue Freeport IL 61032 Stephenson,42.280971,-89.6184109
20549,184 Yellow Creek Drive,Hopewell,PA,16650.0,Bedford,184 Yellow Creek Drive Hopewell PA 16650 Bedford,40.1326584,-78.3299265
8980,100 block East Plymouth Street,Long Beach,CA,90805.0,Los Angeles,100 block East Plymouth Street Long Beach CA 90805 Los Angeles,33.8531104,-118.1935001
8981,4319 Goldengate Square East,Columbus,OH,43224.0,Franklin,4319 Goldengate Square East Columbus OH 43224 Franklin,40.0582226,-82.9499417
8982,4120 W 94th Terrace,Prairie Village,KS,66207.0,Johnson,4120 W 94th Terrace Prairie Village KS 66207 Johnson,38.9579823,-94.6330674
8984,1434 E. Gary Road,Lakeland,FL,33801.0,Polk,1434 E. Gary Road Lakeland FL 33801 Polk,28.0496012,-81.9357246
8983,100 block Oleander St.,Laredo,TX,78046.0,Webb,100 block Oleander St. Laredo TX 78046 Webb,27.4584065,-99.4830608
8987,700 block North Leamington Avenue,Chicago,IL,60644.0,Cook,700 block North Leamington Avenue Chicago IL 60644 Cook,41.893201,-87.754661
8986,5399 Riverview Drive SE,Huntsville,AL,35803.0,Madison,5399 Riverview Drive SE Huntsville AL 35803 Madison,34.6063707,-86.5249917
8989,Fifth Avenue and 33rd Street,Brooklyn,NY,11218.0,Kings,Fifth Avenue and 33rd Street Brooklyn NY 11218 Kings,40.6546269,-74.0004068
8985,US 281 & Co Rd 455,George West,TX,78022.0,Live Oak,US 281 & Co Rd 455 George West TX 78022 Live Oak,28.4043598,-98.1699023
8988,Iowa Street,Bonita Springs,FL,34135.0,Lee,Iowa Street Bonita Springs FL 34135 Lee,26.332303,-81.7838947
26492,N Yarbrough Dr & Gateway Blvd W,El Paso,TX,79925.0,El Paso,N Yarbrough Dr & Gateway Blvd W El Paso TX 79925 El Paso ,31.7528938,-106.3451631
8993,W Ohio St & N Homan Ave,Chicago,IL,60624.0,Cook,W Ohio St & N Homan Ave Chicago IL 60624 Cook,41.8918378,-87.7113187
8990,OH-21,Akron,OH,44333.0,Summit,OH-21 Akron OH 44333 Summit,41.1688075,-81.6262265
8991,OH-21,Akron,OH,44333.0,Summit,OH-21 Akron OH 44333 Summit,41.1688075,-81.6262265
8994,100 Block Jackson Street NE,Atlanta,GA,30312.0,Fulton,100 Block Jackson Street NE Atlanta GA 30312 Fulton,33.756877,-84.3743283
8992,75-56 Grand Central Pkwy,Queens,NY,11375.0,Queens,75-56 Grand Central Pkwy Queens NY 11375 Queens,40.7182707,-73.8337921
22831,N 29th St & S St,Richmond,VA,23223.0,Richmond City,N 29th St & S St Richmond VA 23223 Richmond City,37.5379812,-77.4070162
20550,4900 block Wayne Avenue,Philadelphia,PA,19144.0,Philadelphia,4900 block Wayne Avenue Philadelphia PA 19144 Philadelphia,40.0245593,-75.1661479
8995,E 114th Pl. and S Indiana Ave.,Chicago,IL,60628.0,Cook,E 114th Pl. and S Indiana Ave. Chicago IL 60628 Cook,41.686281,-87.6180819
8996,Daniel Payne Drive and Coalburg Road,Birmingham,AL,35214.0,Jefferson,Daniel Payne Drive and Coalburg Road Birmingham AL 35214 Jefferson,33.561796,-86.8419539
8997,Navillus Terrace and Winter Street,Dorchester,MA,2122.0,Suffolk,Navillus Terrace and Winter Street Dorchester MA 02122 Suffolk,42.3101194,-71.0625633
9001,Gunsight Ranch Road,Sierra Blanca,TX,79851.0,Hudspeth,Gunsight Ranch Road Sierra Blanca TX 79851 Hudspeth,31.432753,-105.447281
8998,3800 block Box Canyon Trail,Flagstaff,AZ,86005.0,Coconino,3800 block Box Canyon Trail Flagstaff AZ 86005 Coconino,35.1604072,-111.6726711
9000,45 Stacy Drive,Walsenburg,CO,81089.0,Huerfano,45 Stacy Drive Walsenburg CO 81089 Huerfano,37.632821,-104.7706115
8999,13801 Olive Grove Pl,Poway,CA,92064.0,San Diego,13801 Olive Grove Pl Poway CA 92064 San Diego,32.9644828,-117.0408779
9002,S Ward Ave.,Compton,CA,90221.0,Los Angeles,S Ward Ave. Compton CA 90221 Los Angeles,33.8923414,-118.2053019
9003,2799 Crawford Road,Opelika,AL,36804.0,Lee,2799 Crawford Road Opelika AL 36804 Lee,32.6003701,-85.3380874
9004,Coors Blvd NW & Quail Rd NW,Albuquerque,NM,87120.0,Bernalillo,Coors Blvd NW & Quail Rd NW Albuquerque NM 87120 Bernalillo,35.1152946,-106.7015101
9005,Coors Blvd NW & Quail Rd NW,Albuquerque,NM,87120.0,Bernalillo,Coors Blvd NW & Quail Rd NW Albuquerque NM 87120 Bernalillo,35.1152946,-106.7015101
9006,594 Park Ave,LaGrange,GA,30240.0,Troup,594 Park Ave LaGrange GA 30240 Troup,33.0298842,-85.041251
9008,Peachtree Street and 26th Street,Buckhead,GA,30309.0,Fulton,Peachtree Street and 26th Street Buckhead GA 30309 Fulton,33.802657,-84.3928933
9007,4000 block Hancock Street,San Diego,CA,92110.0,San Diego,4000 block Hancock Street San Diego CA 92110 San Diego,32.7558979,-117.2167929
9009,38 Tarbell Ave,Bedford,OH,44146.0,Cuyahoga,38 Tarbell Ave Bedford OH 44146 Cuyahoga,41.392302,-81.53485
